client_id,transactions_2010,transactions_2011,transactions_2012,transactions_2013,transactions_2014,transactions_2015,transactions_2016,transactions_2017,transactions_2018,transactions_2019,average_yearly_spend,yearly_income,income minus avg,# of zeros,Class,Classification
1326,55601.34,55444.77,50566.75,50756.79,49671.66,49182.99,50961.45,52999.94,51133.85,37315.89,50363.543,66489,16125.46 ,0,Saver,0
1330,72753.31,76220.83,75701.74,84193.48,78060.29,83476.33,94670.87,92450.33,97802.52,75606.75,83093.645,35404,(47689.64),0,Overspender,1
1331,4238.66,3824.48,3941.1,3713.8,3871.91,4068.99,4072.23,4608.47,3793.41,3290.4,3942.345,49026,45083.66 ,0,Saver,0
1332,28232.25,28771.14,35978.27,32702.21,35706.01,40173.1,38134.93,40086.56,39047.17,28323.45,34715.509,71909,37193.49 ,0,Saver,0
1334,24174.92,21092.12,21818.88,21816.53,23507.1,20453.92,24960.99,24050.93,22264.27,19114.31,22325.397,39627,17301.60 ,0,Saver,0
1340,217933.11,199466.03,199458.37,214674.24,205659.6,209650.16,214158.35,206893.27,205808.76,166219.34,203992.123,53872,(150120.12),0,Overspender,1
1341,54841.38,51803.24,52856.12,49661.08,48994.57,56227.24,50897.89,54419.28,50826.74,41021.65,51154.919,30349,(20805.92),0,Overspender,1
1344,43756.7,53806.73,48708.71,50730.51,47882.41,55338.39,48092.72,42689.96,52888.76,41182.83,48507.772,46843,(1664.77),0,Overspender,1
1345,52063.78,48257.1,47389.22,49652.84,51446.56,52406.97,50962.18,56178.94,48167.55,47567.91,50409.305,16620,(33789.30),0,Overspender,1
1348,8196.22,6768.02,8369.91,7459.81,7483.37,10167.26,8734.99,8276.62,8057.81,7877.83,8139.184,2,(8137.18),0,Overspender,1
1352,25498.69,25196.68,22185.71,22286.98,24238,28392.3,22981.39,22069.09,23772.79,16883.84,23350.547,42102,18751.45 ,0,Saver,0
1353,31738.71,25950.32,27607.13,24332.78,23921.85,25307.97,25494.24,25127.82,31458.74,23056.8,26399.636,43294,16894.36 ,0,Saver,0
1356,42606.66,30841.53,34623.47,35777.52,38034.79,32877.82,33356.59,33711.67,35364.82,26436.94,34363.181,26676,(7687.18),0,Overspender,1
1357,30264.99,32800.95,37255.86,34300.13,37445.34,30625.33,29705.76,31526.94,34424.15,31339.86,32968.931,11410,(21558.93),0,Overspender,1
1358,10825.17,10593.31,10820.57,11531.62,9681.42,10498.13,9856.77,10549.29,9818.61,9775.33,10395.022,68930,58534.98 ,0,Saver,0
1360,13747.31,13880.63,20544.84,12167.06,15902.75,19259.56,19743.87,14583.03,17849.91,12876,16055.496,38874,22818.50 ,0,Saver,0
1361,28933.45,30844.94,29711.62,26312.36,28975.28,33530.26,33195.09,31783.98,30153.07,28026.98,30146.703,28714,(1432.70),0,Overspender,1
1362,35944.96,44173.4,44057.1,38046.51,37753.39,44224.35,41998.16,39078.74,40013.75,34441.5,39973.186,72510,32536.81 ,0,Saver,0
1364,6206.73,4898.42,4940.18,5469.83,5714.04,7845.61,5945.69,6170.86,5989.97,4292.82,5747.415,3,(5744.42),0,Overspender,1
1367,25893.09,23742.36,24014.55,25946.4,25455.97,24729.61,23666.9,24356.77,26731.29,19075.24,24361.218,34255,9893.78 ,0,Saver,0
1369,46203.37,42380.03,44481.16,44290.65,45427.27,44320.33,43962.58,44130.08,42444.74,36937.44,43457.765,35854,(7603.77),0,Overspender,1
1370,65184.95,64551.52,60869.88,55481.98,59963.83,56246.75,59706.19,57938.03,56452.67,54226.86,59062.266,52908,(6154.27),0,Overspender,1
1371,39357.07,40730.98,45606.96,30154.41,37035.18,34774.27,38518.08,31762.96,35349.08,29811.8,36310.079,49529,13218.92 ,0,Saver,0
1376,51661.64,51517.7,48842.25,51022.64,56154.96,48425.86,56127.51,48494.26,58065.98,45155.71,51546.851,62019,10472.15 ,0,Saver,0
1378,47979.14,50616.7,52952.23,52092.53,53709.69,49507.31,50614.55,53123.28,50791.78,43669.84,50505.705,40810,(9695.70),0,Overspender,1
1379,63927.87,70693.63,66910.99,68207.95,70670.94,71378.61,71842.22,73094.48,72100.9,60809.87,68963.746,34408,(34555.75),0,Overspender,1
1381,62381.38,57376.4,64698.54,58259.67,61986.44,63982.8,66161.23,60775.58,64000.95,53279.54,61290.253,29517,(31773.25),0,Overspender,1
1382,54776.08,55643.03,55059.61,58319.7,53425.23,56278.68,53951.36,57692.57,53738.5,49652.81,54853.757,25883,(28970.76),0,Overspender,1
1383,71505.01,69278.7,67375.56,68902.86,70507.94,67568.61,77277.62,80034.98,70559.97,58047.34,70105.859,59938,(10167.86),0,Overspender,1
1384,43658.92,45328.17,44036.97,48060,47401.94,45228.05,47287.66,49741.91,44778.53,39887.49,45540.964,23011,(22529.96),0,Overspender,1
1385,99242.36,104365.72,108731.17,103762.66,102127.21,107315.08,105744.92,95796.7,91640.78,75548.23,99427.483,82298,(17129.48),0,Overspender,1
1391,94631.82,94217.07,90857.14,92315.15,94071.93,96830.11,99503.65,95174.66,98273.58,73903.61,92977.872,51196,(41781.87),0,Overspender,1
1393,39685.68,40759.2,42026.72,42960.35,40725.54,42453.08,43201.12,44383.11,44075.99,36153.64,41642.443,34460,(7182.44),0,Overspender,1
1394,29390.39,57655.42,53706.82,53967.7,52094.37,54238.24,47974,52716.11,51415.16,42546.86,49570.507,57853,8282.49 ,0,Saver,0
1397,37494.18,33067.4,29960.47,37201.16,31772.51,33390.37,35793.71,36913.8,33096.42,25913.44,33460.346,36388,2927.65 ,0,Saver,0
1398,91287.93,83697.18,96374.55,97005.97,96618.09,92738.85,94249.06,95842.49,87291.82,75483.68,91058.962,70862,(20196.96),0,Overspender,1
1403,131382.72,133559.57,128967.62,128322.64,126234.31,112327.84,112819.94,117783.69,120455.29,93900.06,120575.368,24545,(96030.37),0,Overspender,1
1404,24617.1,20085.72,22880.93,21701.7,18594.65,22945.98,18862.22,19776.77,22369.31,20724.41,21255.879,36472,15216.12 ,0,Saver,0
1405,61565.9,60691.87,62280.09,61009.06,61494.95,67606.26,63428.48,67548.76,66749.2,53698.09,62607.266,48755,(13852.27),0,Overspender,1
1406,16271.49,14974.69,16736.37,15610.5,17311.47,14813.88,17040.62,17459.1,16866.47,13901.91,16098.65,23718,7619.35 ,0,Saver,0
1407,89118.48,86910.69,88296.08,90579.5,91054.86,95842.93,88782.85,94266.23,89512.47,74591.31,88895.54,40473,(48422.54),0,Overspender,1
1411,63069.22,66822.87,67958.96,65142.65,63423.8,62494.81,63404,64636.87,60859.63,50339.74,62815.255,69007,6191.75 ,0,Saver,0
1412,73562.47,81318.31,80289.45,81107.5,82459.37,71585.17,73084.58,76954.8,77195.09,65767.46,76332.42,54166,(22166.42),0,Overspender,1
1413,32803.73,34358.87,32069.83,35610.5,35250.19,32633.42,35602.08,38924.21,36264.74,30773.33,34429.09,31170,(3259.09),0,Overspender,1
1416,62083.59,61253.39,63611.93,70221.79,67773.85,67772.73,68641.32,65497.2,66944.79,50767.11,64456.77,48750,(15706.77),0,Overspender,1
1417,45668.79,45457.57,44788.33,47417.09,41823.78,53071.65,48676.43,47318.41,44556.36,41066.22,45984.463,52680,6695.54 ,0,Saver,0
1422,36587.46,34118.69,37311.74,37868.74,34389.85,36347.35,36912.04,38454.79,34629.55,28269.71,35488.992,36052,563.01 ,0,Saver,0
1424,31309.1,29585.59,28300.48,28842.29,29758.63,29835.64,31440.79,28547.88,29451.2,24700.91,29177.251,15348,(13829.25),0,Overspender,1
1425,45068.2,43329.29,46151.61,44984.12,42111.47,48963.3,46213.36,44758.22,43883.2,37196.06,44265.883,19225,(25040.88),0,Overspender,1
1427,28789.61,66415.52,61151.69,65518.69,68497.26,65319.09,70882.76,58999.03,57938.94,44581.87,58809.446,100880,42070.55 ,0,Saver,0
1428,11218.04,11058.28,11698.41,11390.22,10976.05,12282.43,11304.07,10582.72,12010.31,9673.49,11219.402,28472,17252.60 ,0,Saver,0
1430,46286.87,44855.43,46095.83,44408.51,42232.94,43469.55,47333.39,41904.48,42814.35,38322.59,43772.394,33642,(10130.39),0,Overspender,1
1432,54519.72,55755.72,54604.55,60207.67,57109.84,58304.28,61370.92,59941.04,58652.07,49444.58,56991.039,69747,12755.96 ,0,Saver,0
1433,53245.75,53747.31,53649.21,68069.37,62552.83,65958.21,61934.58,65079.63,61291.58,52404.74,59793.321,48060,(11733.32),0,Overspender,1
1434,16833.75,18133.81,21634.8,21818.84,20080.96,17903.32,19301.87,17509.72,15500.65,15104.39,18382.211,40891,22508.79 ,0,Saver,0
1435,75373.99,67677.04,80605.01,75167.26,73262.71,78493.68,79043.02,83554.99,77564.65,67914.02,75865.637,92017,16151.36 ,0,Saver,0
1437,34369.47,33461.89,36383.29,33893.27,37333.05,39077.07,45396.31,36850.56,36503.87,31727.72,36499.65,44807,8307.35 ,0,Saver,0
1439,18495.08,15681.73,15739.96,15865.86,15717.4,17619.83,16930.64,16438.57,18595.26,11593.07,16267.74,29371,13103.26 ,0,Saver,0
1442,47114.82,61959.64,60367.12,61871.08,63869.23,65661.81,67972.72,71522.91,64187.81,52529.54,61705.668,30432,(31273.67),0,Overspender,1
1443,65146.82,62509.45,64826.21,62816.05,66786.53,63754.78,69600.15,58311.51,63859.75,49574.07,62718.532,35016,(27702.53),0,Overspender,1
1444,98837.05,91234.25,88593.99,97310.44,98200.82,98937.84,98547.47,97403.42,94318.07,79895.55,94327.89,66885,(27442.89),0,Overspender,1
1445,28675.52,21727.21,23477.27,25655.35,29689.31,26355.41,25806.36,25115.6,27855.06,22611.15,25696.824,27939,2242.18 ,0,Saver,0
1448,58613.54,63176.44,65308.34,63246.53,71058.39,72969.28,71660.83,71152.13,65780.25,62482.01,66544.774,38539,(28005.77),0,Overspender,1
1449,33996.13,26013.86,28077.08,27450.86,27636.09,29353.22,29956.83,32044.09,29298.2,26342.34,29016.87,28104,(912.87),0,Overspender,1
1451,102864.05,101694.37,100726.28,98047.73,98440.51,102906.91,100824.93,102508.74,109213.45,85474.81,100270.178,17078,(83192.18),0,Overspender,1
1452,93224.57,106653.07,106366.44,88614.91,98864.71,92327.4,101163.8,86766.9,84395.53,90161.31,94853.864,193773,98919.14 ,0,Saver,0
1453,52543.09,50997.94,50574.68,51201.43,47089.3,51582.04,49267.29,49860.26,54054.33,41229.97,49840.033,36122,(13718.03),0,Overspender,1
1455,22171.73,22435.57,21022.25,21034.46,23492.64,20924.49,21287.44,22004.81,25174.9,17864.35,21741.264,34330,12588.74 ,0,Saver,0
1456,71296.66,73034.1,77390.34,74027.95,80444.41,77459.51,76398.89,72912.57,72381.12,63211.93,73855.748,31231,(42624.75),0,Overspender,1
1458,26822.59,25073.87,24206.97,30200.45,23955.8,28159.59,27794.86,25780.31,29946.43,23624.24,26556.511,35755,9198.49 ,0,Saver,0
1459,40174.87,38680.53,37817.43,36952.73,34652.4,38028.93,38805.75,37876.15,34522.27,28514.77,36602.583,31369,(5233.58),0,Overspender,1
1461,27289.36,32447.16,32094.52,28708.32,31730.79,30958.25,33336.86,31042.01,29617.03,23803.1,30102.74,48038,17935.26 ,0,Saver,0
1463,60076.02,61381.14,63930.51,58998.48,62352.6,60458.98,59515.87,62566.56,61328.32,51845.16,60245.364,9766,(50479.36),0,Overspender,1
1464,71103.88,70873.13,70899.2,67716.32,75230.97,74335.07,75078.73,72053.94,69129.12,57843.87,70426.423,49569,(20857.42),0,Overspender,1
1466,45145.36,44226.92,43635.61,44688.09,41541.41,45079.37,43178.02,42951.07,43317.07,37584.18,43134.71,35933,(7201.71),0,Overspender,1
1470,21942.56,19501.29,23421.24,21078.08,23269.15,26992.14,25777.09,24624.01,24481.52,18375.12,22946.22,22371,(575.22),0,Overspender,1
1473,21063.9,22415.03,23518.16,27156.51,24345.32,25463.37,23890.88,25351.78,29129.8,19690.28,24202.503,41427,17224.50 ,0,Saver,0
1475,50759.21,57243.3,54642.48,55044.01,55666.49,56976.91,55869.96,52174.29,59138.71,47737.99,54525.335,42306,(12219.34),0,Overspender,1
1477,26495.28,26287.71,30155.68,26921.47,30937.47,32596.45,28928.39,33103.33,32958.67,27139.81,29552.426,46763,17210.57 ,0,Saver,0
1478,39410.67,38925.95,46828.42,39156.74,45511.86,38665.92,48023.38,40705.67,41776.58,28813.06,40781.825,44506,3724.18 ,0,Saver,0
1479,23418.9,19832.95,19968.48,18465.46,20515.3,18712.73,20867.34,19761.95,18873.91,17598.74,19801.576,26631,6829.42 ,0,Saver,0
1482,61316.94,64618.76,63823.76,68960.23,65348.27,63133.03,65443.03,67832.49,66417.86,50741.71,63763.608,89152,25388.39 ,0,Saver,0
1484,56070.19,58802.21,59539.4,59686.86,58008.27,59305.28,61273.84,58550.67,58854.07,49126.84,57921.763,57732,(189.76),0,Overspender,1
1485,42573.61,46402.12,44262.77,51201.34,48686.84,46324.81,44190.83,46189.29,50362.67,36651.72,45684.6,49756,4071.40 ,0,Saver,0
1486,6379.23,17064.27,17734.88,14723.31,12701.11,16833.86,16788.44,13754.79,17981.29,11789.03,14575.021,23307,8731.98 ,0,Saver,0
1487,123842.06,110171.15,110570.07,120856.42,115095.97,113347.38,116255.99,113845.85,116784.09,100378.26,114114.724,80464,(33650.72),0,Overspender,1
1488,29165.28,26492.59,32876.59,28675.7,31947.88,36010.97,35059.05,33634.25,33028.02,28014.65,31490.498,41091,9600.50 ,0,Saver,0
1490,33124.83,32810.06,33730.08,36588.84,34299.99,34177.83,39154.42,36031.59,37283.9,32894.19,35009.573,41839,6829.43 ,0,Saver,0
1492,48918.32,47517.01,46090.12,45505.91,48600.34,51691.39,51438.84,47815.73,55840.17,43354.53,48677.236,56635,7957.76 ,0,Saver,0
1493,37701.85,64544.1,62739.35,64882.67,63926.67,64831.6,66599.6,67549.5,66261.55,47738.97,60677.586,54537,(6140.59),0,Overspender,1
1495,68767.94,71674.1,62455.77,62689.58,66545.04,70833.87,68156.29,66713.18,65826.27,51005.33,65466.737,63433,(2033.74),0,Overspender,1
1497,44077.01,41643.02,41263.61,43946.62,38078.63,44409.92,43331,43878.44,38729.08,38091.82,41744.915,35553,(6191.92),0,Overspender,1
1498,61090.19,61820.26,60453.02,58839.93,54196.87,55183.49,68396.26,60975.85,64654.06,33940.22,57955.015,50790,(7165.01),0,Overspender,1
1500,47079.72,47371.99,43656.9,50418.06,46815.51,44153.99,41950.9,42454.88,42089.62,36394.5,44238.607,52904,8665.39 ,0,Saver,0
1503,21917.73,23872.59,19739.2,24127.78,26564.54,28044.08,22538.57,24225.53,25758.71,20834.18,23762.291,43021,19258.71 ,0,Saver,0
1504,29624.79,34826.27,32484.68,31024.11,29501.54,31048.99,30275.07,29382.2,28118.59,26002.77,30228.901,12826,(17402.90),0,Overspender,1
1507,20888.39,24697.25,24744.55,21137.62,18319.17,20666.4,16998.66,17148.29,15529.15,16745.23,19687.471,44344,24656.53 ,0,Saver,0
1508,16430.27,17520.07,19005.62,20389.24,20524.36,18129.45,19964.98,17404.41,19569.59,18698.01,18763.6,38999,20235.40 ,0,Saver,0
1509,29038.12,32117.22,29182.08,28807.6,36792.66,32828.28,37269.95,37165.66,37925.01,31341.06,33246.764,47087,13840.24 ,0,Saver,0
1511,47443.83,42568.14,39751.23,44717.73,45552.57,45919.16,48525.08,43875.19,42520.81,32925.3,43379.904,48279,4899.10 ,0,Saver,0
1512,41674.83,42777.15,42538.62,39015.49,40677.63,42945.3,43041.38,46145.62,40104.73,34682.53,41360.328,67008,25647.67 ,0,Saver,0
1513,69779.58,65276.74,72644.63,73847.54,64518.18,70382.23,62563.76,68048.85,67159.42,57063.36,67128.429,65736,(1392.43),0,Overspender,1
1514,27313.9,27729.14,28874.56,28148.37,29994.47,28987.76,28931.28,25918.57,27688.8,23542.74,27712.959,36925,9212.04 ,0,Saver,0
1515,43439.8,46084.89,40909.91,40191.33,46135.68,42323.83,42911.42,44613.02,43223.12,34258.09,42409.109,30457,(11952.11),0,Overspender,1
1516,52407.36,62016.95,56471.08,55442.88,57915.86,51589.62,61983.66,57863.18,54393.31,45114.23,55519.813,68827,13307.19 ,0,Saver,0
1517,52202.34,52629.12,52805.71,50957.79,53149.18,49680.6,48738.41,53022.85,56065.46,47274.1,51652.556,123540,71887.44 ,0,Saver,0
1518,33015.83,33032.22,32653.04,34285.69,34398.15,33409.39,34103.9,32522.61,32942.47,29439.2,32980.25,37785,4804.75 ,0,Saver,0
1519,33380.46,32648.15,30973.23,29486.89,34376.61,35062.27,34671.56,32414.6,29809.44,27805.26,32062.847,40012,7949.15 ,0,Saver,0
1520,92162.21,91874.18,91692.08,93324.67,85306.97,93948.32,88884.1,80385.4,43439.97,35137.89,79615.579,47213,(32402.58),0,Overspender,1
1521,22663.77,23705.15,21206.12,18811.28,21353.51,22609.32,21553.84,19726.88,22009.97,17106.08,21074.592,19581,(1493.59),0,Overspender,1
1523,20681.89,21257.08,18556.21,17728.21,17343.59,19139.05,16902.87,16611.71,18040.91,18547.75,18480.927,39661,21180.07 ,0,Saver,0
1525,35168.59,35264.78,33941.02,29936.05,32719.06,33891.08,36113.85,30262.72,31247.32,25506.51,32405.098,38994,6588.90 ,0,Saver,0
1526,31472.12,27713.56,30490.22,23692.17,27341.33,28378.44,28677.23,24688.43,27710.91,19784.68,26994.909,34137,7142.09 ,0,Saver,0
1528,130508.03,121559.89,126006.49,123664.73,129248.7,124265.77,122079.83,116305,116687.91,101107.03,121143.338,27992,(93151.34),0,Overspender,1
1529,68863.04,62755.92,63795.55,64642.96,66239.89,57888.24,63956.02,74049.18,56044.71,49306.67,62754.218,76305,13550.78 ,0,Saver,0
1530,6447.37,5884.22,5900.05,5194.56,7462.75,6304.97,6731.72,5557.85,6439.36,5459.98,6138.283,1785,(4353.28),0,Overspender,1
1531,20505.47,20459.87,18286.23,20800.22,20314.28,19540.33,20449.68,19710.83,19304.06,17729.19,19710.016,29594,9883.98 ,0,Saver,0
1533,58508.59,65596.87,58774.05,61408.91,57277.42,63314.8,56698.38,63629.4,55873.23,54419.97,59550.162,49412,(10138.16),0,Overspender,1
1534,102900.81,104441.46,107368.57,108469.13,104474.82,110924.44,114261.44,109827.65,108380.74,100502.23,107155.129,80794,(26361.13),0,Overspender,1
1535,42770.66,35655.87,39690.95,34234.23,33091.84,37321.66,36644.32,38121.69,37966.84,27969.48,36346.754,33311,(3035.75),0,Overspender,1
1538,50190.92,45129.49,46079.68,45171.52,44573.33,47375.9,50943.56,50727.24,43240.89,34000.29,45743.282,23572,(22171.28),0,Overspender,1
1540,73837.43,76809.26,82392.36,82019.11,85650.63,86518.52,83857.34,87628.96,88855.94,69777.14,81734.669,44839,(36895.67),0,Overspender,1
1541,46711.94,43555.97,48579.58,48606.07,48229.97,48919.84,51673.51,49448,50212.08,41800.51,47773.747,37422,(10351.75),0,Overspender,1
1542,17946.44,19082.7,19582.81,17265.1,18973.3,19002.02,18781.81,18470.54,18165.4,15902.74,18317.286,55565,37247.71 ,0,Saver,0
1543,106497.2,116221.58,114009.74,123027.58,117809.99,113763.88,122862.38,115035.74,120687.33,93057.55,114297.297,105963,(8334.30),0,Overspender,1
1546,30105.51,31120.05,29019.39,32514.76,27512.42,32553.28,32250.98,29810.29,33445.19,24049.26,30238.113,40336,10097.89 ,0,Saver,0
1549,40861.32,37125.73,38400.12,36624.83,44789.09,40360.46,43418.57,38407.88,40083.48,36677.28,39674.876,63355,23680.12 ,0,Saver,0
1551,99583.71,92101.52,100698,97601.22,98825.89,99613.76,99602.74,98448.91,101461.66,82911.89,97084.93,35699,(61385.93),0,Overspender,1
1552,51065.78,61214.98,59893.05,58495.13,59510.38,54934.05,56904.82,58095.98,57515.11,48862.63,56649.191,45450,(11199.19),0,Overspender,1
1556,16738.37,24742.55,28301.28,21660.66,22690.03,25386.6,24046.88,23951.88,22375.18,18814.93,22870.836,48277,25406.16 ,0,Saver,0
1557,20060.78,22624.41,23030.75,23040.47,20873.3,22716.45,20587.55,23444.27,21682.58,18276.72,21633.728,48295,26661.27 ,0,Saver,0
1558,76471.16,81217.44,80477.59,85976.33,86981.23,98359.25,92545.07,97627.36,97606.78,77514.67,87477.688,51330,(36147.69),0,Overspender,1
1559,86272.77,82322.94,82631.43,83978.87,90330.73,86402.44,83160.34,89150.44,82201.69,73199.32,83965.097,58846,(25119.10),0,Overspender,1
1560,31065.09,24368.38,23239.45,30354.31,24431.66,28546.57,26475.94,26359.23,27871.72,22661.23,26537.358,18452,(8085.36),0,Overspender,1
1561,60763.98,53850.95,51701.74,43529.18,54907.43,43613.28,50778.88,45374.87,48988.56,49258.51,50276.738,51014,737.26 ,0,Saver,0
1562,21176.94,20466.73,19292.56,19680.24,23535.46,26811.8,20301.9,22763.13,21280.67,18107.95,21341.738,25524,4182.26 ,0,Saver,0
1563,41160.02,38212.13,43157.14,40681.41,40050.85,41339.48,37701.85,41160.59,38867.29,33638.15,39596.891,22583,(17013.89),0,Overspender,1
1564,21987.97,20941.69,23863.95,24993.61,24555.31,21197.73,24769.43,28279.21,24987.54,20778.14,23635.458,37947,14311.54 ,0,Saver,0
1567,55691.79,62488.56,61308.84,62078.42,60584.31,60262.06,57182.07,57004.42,54820.33,46001.83,57742.263,40576,(17166.26),0,Overspender,1
1568,55515.94,57523.14,53198.78,55419.26,57186.91,53426.08,57470.36,54067.74,56459.95,46327.69,54659.585,42976,(11683.59),0,Overspender,1
1569,42835.93,37131.41,37670.67,36896.22,39747.34,34599.1,38444.59,38691.47,36749.34,31233.27,37399.934,39082,1682.07 ,0,Saver,0
1571,40039.92,37919.22,37360.49,40696.64,38771.11,40261.57,44574.32,40979.75,47236.26,32963.03,40080.231,51316,11235.77 ,0,Saver,0
1575,142460.68,144421.17,145142.24,143976.73,140793.98,146491.15,146492.37,146866.61,145824.07,123411.4,142588.04,57646,(84942.04),0,Overspender,1
1576,55558.4,52848.93,55933.71,57995.7,58269.86,51379.07,54579.03,53453.58,53219.39,53131.54,54636.921,36764,(17872.92),0,Overspender,1
1577,21163.6,27355.42,21292.14,23182.3,23749.83,29457.36,28142.04,25030.02,23668.9,22598.73,24564.034,40745,16180.97 ,0,Saver,0
1579,31113.04,31043.96,35249.75,33650.1,28254.88,32409.51,30507.25,30876.98,31069.46,25840.89,31001.582,28594,(2407.58),0,Overspender,1
1581,34312.9,34105.53,37811.4,35621.82,37348.09,37418.34,37205.95,35221.79,34769.84,28529.45,35234.511,44334,9099.49 ,0,Saver,0
1583,10424.8,10899.49,9522.96,10081.05,10097.92,10428.47,12325.84,17957.12,16583.85,14695.09,12301.659,52844,40542.34 ,0,Saver,0
1586,60482.55,57747.89,59644.25,60612.7,56091.76,66135.15,63944.77,65608.78,64862.32,51704.53,60683.47,56640,(4043.47),0,Overspender,1
1587,82151.47,125390.6,117890.26,107934.78,112397.41,117197.9,117903.11,122904.05,120063.76,97683.61,112151.695,82019,(30132.70),0,Overspender,1
1591,62468.59,61262.98,61303.42,63872.35,61585.85,65569.39,63033.89,61863.46,66270,53270.02,62049.995,33717,(28333.00),0,Overspender,1
1595,127027.36,134983.71,129760.71,138712.62,134950.5,138643.47,132087,135807.37,130614.45,113795.51,131638.27,52063,(79575.27),0,Overspender,1
1596,71999.36,66059.78,70196.46,72857.87,72276.62,73691.93,71662.44,74668.36,73982.5,58670.53,70606.585,31772,(38834.59),0,Overspender,1
1598,18093.17,17386.16,15184.35,17006.77,15132.84,14819.49,15224.34,15887.77,15498.53,13510.48,15774.39,26126,10351.61 ,0,Saver,0
1600,61351.45,48588.66,54415.82,52519.1,62561.41,56991.46,61914.18,51317.6,61123.98,48328.8,55911.246,101193,45281.75 ,0,Saver,0
1603,34329.2,32052.77,19551.08,35194.42,35701.04,33929.81,36194.29,32146.89,36099.94,29278.5,32447.794,38812,6364.21 ,0,Saver,0
1604,43761.58,39363.5,38774.41,39568.18,38827.32,44091.06,40774.72,40358.42,44656.13,37107.31,40728.263,31308,(9420.26),0,Overspender,1
1605,43476.23,44325.07,43687.74,39710.32,43841.65,43069.31,41535.6,43248.95,41981.52,35480.96,42035.735,39336,(2699.74),0,Overspender,1
1606,39243.26,43814.86,41142.94,41124.14,49348.39,43448.92,40763.18,37891.06,36660.89,39036.07,41247.371,51755,10507.63 ,0,Saver,0
1609,38250.32,42499.94,40968.74,45215.41,46264.67,46824.16,45607.08,43475.25,44131.63,35139.41,42837.661,87659,44821.34 ,0,Saver,0
1610,28819.78,30218.9,31721.53,29982.76,29268.98,30654.09,30276.36,29952.08,30645.99,23126.07,29466.654,27967,(1499.65),0,Overspender,1
1613,51772.46,52946.36,54030.9,52246.57,55138.76,59776.41,56494.51,58400.62,58426.56,47461.12,54669.427,44134,(10535.43),0,Overspender,1
1615,37198.55,36249.91,32363.82,35316.21,36671.12,38577.46,37528.22,31988.72,34418.35,26081.57,34639.393,48690,14050.61 ,0,Saver,0
1616,75416.03,74134.43,75047.58,65712.75,73817.47,70201.1,69079.69,69291.23,68784.72,59703.56,70118.856,94260,24141.14 ,0,Saver,0
1618,44737.81,49941.76,53297.4,48394.76,53101.16,51885.25,42986.86,53411.46,59590.89,40759.3,49810.665,70634,20823.34 ,0,Saver,0
1619,24084.73,18017.79,18930.76,19235.81,24705.42,21615.45,18098.35,21196.47,18939.74,14048.3,19887.282,32086,12198.72 ,0,Saver,0
1621,41362.06,39643.21,41324.23,44928.41,48496.64,52557.2,44733.14,44968.65,47471.03,37962.71,44344.728,74059,29714.27 ,0,Saver,0
1622,62055.07,63353.94,58962.47,52824.68,61922.31,57658.52,62228.98,57388.9,54240.53,43275.71,57391.111,79271,21879.89 ,0,Saver,0
1623,25222.78,25501.62,26843.78,25325.03,27068.5,27164.02,23439.39,26492.14,27260.3,20486.54,25480.41,35227,9746.59 ,0,Saver,0
1626,73141.32,71768.44,81282.55,81221.67,82001.68,77680.89,72553.63,80522.26,79802.82,62475.35,76245.061,60292,(15953.06),0,Overspender,1
1629,44393.39,44427.99,45600.28,44906.5,45595.18,45567.03,43658.35,43092.85,44517.22,37404.82,43916.361,29422,(14494.36),0,Overspender,1
1633,32156.56,27369.43,29099.73,30496.06,30810.23,28364.23,34372.18,28879.17,30835.6,25618.29,29800.148,42927,13126.85 ,0,Saver,0
1634,18506.5,20537.9,18224.12,19638.66,19078.34,19911.9,18593.32,19769.77,19039.75,15247.16,18854.742,20577,1722.26 ,0,Saver,0
1635,27927.15,24837.09,24035.88,29317.93,28015.47,28898.56,31904.69,28654.62,28685.95,23120.32,27539.766,42332,14792.23 ,0,Saver,0
1636,23071.56,24700.38,17287.14,23125.57,17947.25,16690.31,18895.09,21191.74,20897.55,18899.86,20270.645,24598,4327.36 ,0,Saver,0
1638,53964.43,52179.73,52919.99,57859.21,62947.17,57029.21,55316.1,49711.19,57691.69,45183.6,54480.232,57824,3343.77 ,0,Saver,0
1639,92916.91,104161.28,102330.15,100560.89,102571.22,95926.65,104512.44,104259.89,100323.59,78584.76,98614.778,49595,(49019.78),0,Overspender,1
1640,26804.57,26244.44,27028.03,21815.32,24760.6,26393.17,26083.93,24763.55,25762.44,22645.24,25230.129,34954,9723.87 ,0,Saver,0
1642,39940.11,31686.09,34614.71,35074.54,35414.63,34595.51,34509.46,30193.54,36108.93,30597.27,34273.479,40470,6196.52 ,0,Saver,0
1644,49265.7,48904.39,48700.56,47518.53,48854.2,46897.95,50007.4,47195.7,52670.72,42181.53,48219.668,31943,(16276.67),0,Overspender,1
1645,38098.06,31466.94,37084.34,36707.82,39408.75,34831.49,38599.96,33896.6,33077.19,30309.59,35348.074,60541,25192.93 ,0,Saver,0
1646,18628.77,22422.21,25413.73,24019.21,23044.92,24310.47,22834.75,25961.67,23399.94,19959.29,22999.496,29898,6898.50 ,0,Saver,0
1648,129452.33,130961.6,145910.9,129898.56,139627.94,122290.58,138543.54,122884.06,132254.68,118324.16,131014.835,185909,54894.17 ,0,Saver,0
